$GPGGA,045919.000,3401.8816,N,11725.0231,W,2,10,0.97,329.5,M,-32.8,M,0000,0000*5A
$GPGGA,045955.000,3401.8815,N,11725.0231,W,2,10,0.97,329.6,M,-32.8,M,0000,0000*52
$GPGGA,045207.000,3401.8853,N,11725.0160,W,2,10,0.87,324.5,M,-32.8,M,0000,0000*54
$GPGGA,050042.000,3401.8812,N,11725.0220,W,2,10,0.97,329.9,M,-32.8,M,0000,0000*51
$GPGGA,050043.000,3401.8812,N,11725.0220,W,2,10,0.97,329.9,M,-32.8,M,0000,0000*50
$GPGGA,050044.000,3401.8812,N,11725.0220,W,2,10,0.97,329.9,M,-32.8,M,0000,0000*57
$GPGGA,050045.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*59
$GPGGA,050046.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*5A
$GPGGA,050047.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*5B
$GPGGA,050048.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*54
$GPGGA,050049.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*55
$GPGGA,050050.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*5D
$GPGGA,050051.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*5C
$GPGGA,050052.000,3401.8812,N,11725.0220,W,2,10,0.98,329.8,M,-32.8,M,0000,0000*5E
$GPGGA,050053.000,3401.8812,N,11725.0220,W,2,10,0.97,329.8,M,-32.8,M,0000,0000*50
$GPGGA,050054.000,3401.8812,N,11725.0220,W,2,10,0.97,329.8,M,-32.8,M,0000,0000*57
$GPGGA,050055.000,3401.8812,N,11725.0220,W,2,10,0.97,329.8,M,-32.8,M,0000,0000*56
$GPGGA,050056.000,3401.8812,N,11725.0220,W,2,10,0.98,329.8,M,-32.8,M,0000,0000*5A
$GPGGA,050057.000,3401.8812,N,11725.0220,W,2,10,0.98,329.8,M,-32.8,M,0000,0000*5B
$GPGGA,050058.000,3401.8812,N,11725.0220,W,2,10,0.98,329.8,M,-32.8,M,0000,0000*54
$GPGGA,050059.000,3401.8812,N,11725.0220,W,2,10,0.98,329.8,M,-32.8,M,0000,0000*55
$GPGGA,050100.000,3401.8812,N,11725.0220,W,2,10,0.98,329.8,M,-32.8,M,0000,0000*58
$GPGGA,050113.000,3401.8812,N,11725.0220,W,2,10,0.98,329.8,M,-32.8,M,0000,0000*5A
$GPGGA,050139.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*53
$GPGGA,050140.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*5D
$GPGGA,050144.000,3401.8812,N,11725.0220,W,2,10,0.98,329.9,M,-32.8,M,0000,0000*59
